Year	Month	Year_month	monthnum	Mussel	size	Barn_amount	Barn_prop	Barn_old	Mint_m	Mint_f	Mint_eggs	sum_int	Mori_m	Mori_f	Mori_eggs	sum_ori	juv	oyster	O_size	O_Mori_m	O_Mori_f	O_Mori_eggs	O_Mori_sum	O_Mori_juv
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/1	52.97	NA	NA	NA	3	2	2	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/2	45.17	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/3	47.7	NA	NA	NA	3	3	3	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/4	46.85	NA	NA	NA	2	2	2	4	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/5	48.07	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/6	49.18	NA	NA	NA	1	3	1	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/7	46.96	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/8	48.46	NA	NA	NA	2	3	3	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/9	44.74	NA	NA	NA	7	1	1	8	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/10	40.18	NA	NA	NA	8	2	1	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/11	47.52	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/12	46.18	NA	NA	NA	0	1	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/13	41.76	NA	NA	NA	5	0	0	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/14	39.99	NA	NA	NA	7	3	2	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/15	38.77	NA	NA	NA	4	1	1	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/16	46.3	NA	NA	NA	8	3	0	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/17	44.84	NA	NA	NA	5	1	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/18	41.29	NA	NA	NA	2	1	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/19	42.67	NA	NA	NA	4	3	3	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/20	40.35	NA	NA	NA	5	1	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/21	51.97	NA	NA	NA	7	2	1	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/22	50.79	NA	NA	NA	3	1	1	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/23	39.75	NA	NA	NA	3	3	2	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/24	36.85	NA	NA	NA	3	1	1	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/25	37.12	NA	NA	NA	3	2	1	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/26	48.76	NA	NA	NA	7	1	0	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/27	41.08	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/28	34.88	NA	NA	NA	0	1	1	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/29	36.96	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	july	2015_july	7	M/J/MB/30	32.52	NA	NA	NA	2	0	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/1	56.51	NA	NA	NA	4	3	0	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/2	52.11	NA	NA	NA	3	2	1	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/3	49.53	NA	NA	NA	5	0	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/4	52.01	NA	NA	NA	3	1	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/5	42.62	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/6	50.88	NA	NA	NA	6	0	0	6	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/7	45.62	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/8	43.43	NA	NA	NA	3	1	1	4	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/9	47.97	NA	NA	NA	2	3	2	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/10	39.66	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/11	42.3	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/12	44.53	NA	NA	NA	3	4	3	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/13	43.02	NA	NA	NA	5	4	2	9	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/14	42.55	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/15	39.83	NA	NA	NA	6	1	1	7	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/16	43.89	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/17	43.04	NA	NA	NA	4	1	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/18	45.57	NA	NA	NA	4	2	2	6	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/19	39.47	NA	NA	NA	0	1	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/20	36.08	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/21	35.38	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/22	32.26	NA	NA	NA	2	1	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/23	34.83	NA	NA	NA	1	1	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/24	33.72	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/25	31.03	NA	NA	NA	1	3	2	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/26	40.27	NA	NA	NA	3	2	1	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/27	40.5	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/28	34.02	NA	NA	NA	3	2	2	5	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/29	34.48	NA	NA	NA	1	1	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	aug	2015_aug	8	M/A/MB/30	33.21	NA	NA	NA	0	2	1	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	12	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	13	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Sep	2015_Sep	9	NA	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/1	51.42	NA	NA	NA	6	2	1	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/2	51.16	NA	NA	NA	3	6	4	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/3	42.23	NA	NA	NA	4	4	2	8	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/4	38.22	NA	NA	NA	1	3	1	4	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/5	34.79	NA	NA	NA	3	3	1	6	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/6	52.61	NA	NA	NA	8	5	3	13	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/7	44.11	NA	NA	NA	5	1	0	6	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/8	51.86	NA	NA	NA	1	1	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/9	48.4	NA	NA	NA	4	10	4	14	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/10	46.42	NA	NA	NA	4	2	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/11	47.75	NA	NA	NA	1	1	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/12	47.55	NA	NA	NA	4	4	1	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/13	43.27	NA	NA	NA	8	2	1	10	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/14	41.97	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/15	40.67	NA	NA	NA	4	1	0	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/16	43.54	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/17	39.57	NA	NA	NA	1	2	2	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/18	37.73	NA	NA	NA	1	1	1	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/19	37.26	NA	NA	NA	5	1	1	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/20	36.49	NA	NA	NA	3	2	2	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/21	44.82	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/22	37.57	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/23	36.68	NA	NA	NA	5	2	1	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/24	33.94	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/25	41.92	NA	NA	NA	1	1	1	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/26	38.39	NA	NA	NA	6	0	0	6	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/27	34.48	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/28	34.68	NA	NA	NA	3	0	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/29	36.56	NA	NA	NA	4	0	0	4	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	sept	2015_sept	9	M/S/MB/30	30.99	NA	NA	NA	0	1	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	1	49.82	NA	NA	NA	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	2	46.27	NA	NA	NA	NA	NA	1	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	3	49.22	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	4	44.93	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	5	43.9	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	6	43.07	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	7	40.19	NA	NA	NA	NA	NA	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	8	48.48	NA	NA	NA	NA	NA	1	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	9	50.32	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	10	46.42	NA	NA	NA	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	11	44.26	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	12	51.3	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	13	41.66	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	14	51.68	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	15	49.57	NA	NA	NA	NA	NA	0	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	16	48.56	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	17	46.06	NA	NA	NA	NA	NA	5	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	18	42.88	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	19	46.78	NA	NA	NA	NA	NA	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	20	42.59	NA	NA	NA	NA	NA	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	21	42.32	NA	NA	NA	NA	NA	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	22	41.57	NA	NA	NA	NA	NA	4	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	23	51.69	NA	NA	NA	NA	NA	4	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	24	39.26	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	25	47.53	NA	NA	NA	NA	NA	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	26	51.08	NA	NA	NA	NA	NA	2	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	27	52.12	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	28	50.88	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	29	50.75	NA	NA	NA	NA	NA	2	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2015	October	2015_October	10	30	49.9	NA	NA	NA	NA	NA	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	1	58.64	NA	NA	NA	NA	NA	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	2	43.52	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	3	58.04	NA	NA	NA	NA	NA	1	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	4	52.58	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	5	56.28	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	6	53.45	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2016	Januar	2016_Januar	1	7	47.35	NA	NA	NA	NA	NA	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
